,CAGR,Volatility,Sharpe,Max Drawdown
HITECH,0.4515176799953491,0.5478293666970112,0.8241940053664021,-0.845089903181189
MAYURUNIQ,0.177491149458465,0.36313952831485385,0.48876846396235435,-0.7761690647482014
SIYSIL,0.21261330426425662,0.4282607847216583,0.49645756008792974,-0.876429910166096
JINDALPOLY,0.11712907715903942,0.4701561383956067,0.24912803980128553,-0.8392990246610105
KRSNAA,-0.12223073559581588,0.38379961458474904,-0.31847539953385073,-0.6296752979860264
DEEPINDS,1.3977817190216002,0.544582378792053,2.5667039064356847,-0.3307522123893807
PNBGILTS,0.12783433743877604,0.39833798715191904,0.32091927348626753,-0.645631067961164
HIL,0.1359838700149827,0.39429085023671095,0.34488213442778426,-0.7845418044402456
RICOAUTO,0.10580098863763188,0.5315866531480278,0.19902867765976454,-0.8674884437596302
BFINVEST,0.13389880653244401,0.5738694283507716,0.2333262584090815,-0.7713835238470634
GANDHAR,-0.4284321616421869,0.3949262295418748,-1.0848409895163962,-0.3876331934129804
IFGLEXPOR,0.20875064428858825,0.4892773265789535,0.42665096653503454,-0.8080000000000004
BARBEQUE,-0.0009713072678787515,0.43703367910857505,-0.0022224998079322933,-0.7421723903611934
ANDHRAPAP,0.13676308164029738,0.45651229330455767,0.29958247268723,-0.7933806550927902
IRMENERGY,-0.023333129998627022,0.5303721935276849,-0.04399387879562554,-0.26759864339482187
RIIL,0.02603622077458323,0.4657893279716589,0.05589698864068309,-0.833695284976594
SHRIRAMPPS,0.04355558071510668,0.4691312493237723,0.0928430599707219,-0.5107623318385653
GLOBUSSPR,0.15683971244029538,0.5037466022474648,0.31134644231952174,-0.7888247639034625
DREDGECORP,0.06973481471595955,0.4765328503742797,0.14633789603631364,-0.8584130557118742
RUPA,0.05405488326470098,0.4285109553169256,0.1261458606693547,-0.8005130927105447
SJS,0.2094549727750179,0.3876674378710655,0.540295501539339,-0.33870498009901917
PARACABLES,0.12167454414295964,0.6100258973950463,0.1994579978694978,-0.9320113314447589
EXPLEOSOL,0.09370550209131667,0.4580466832804218,0.20457631396917902,-0.935230711043873
PRECAM,0.010946157426085401,0.5164072010935414,0.02119675597649659,-0.882194001621183
BHARATWIRE,0.2382587139168557,0.5308334227963237,0.4488389458631989,-0.9337016574585634
GTPL,0.004236810500482635,0.5200701435969775,0.008146613591734856,-0.8152292576419213
VPRPL,0.5087345602664468,0.5237637506193209,0.9713054018436692,-0.3562527814864258
ADORWELD,0.14255893425637023,0.43649989281738927,0.32659557677373835,-0.7382398186381666
DPABHUSHAN,0.7407833617586257,0.5339720341936791,1.3873074137248416,-0.5704057279236279
FOSECOIND,0.19079412366941817,0.34264425223024314,0.5568286128471585,-0.6073823961778748
SCILAL,8.574900364699001,0.8018542964721863,10.693838522066754,-0.18054630246502335
SESHAPAPER,0.18456517326933586,0.44456186198155134,0.41516195844301873,-0.6720148224070647
JINDRILL,0.010714909828487773,0.475407470737251,0.022538370740937952,-0.9312555799042282
YASHO,0.09466446049559174,0.39909938601587863,0.23719520453440487,-0.3075805389697369
GREENPOWER,-0.04664263683657399,0.5223384499807561,-0.08929581354444115,-0.971903249450281
NITINSPIN,0.2919571841031512,0.4791839110883047,0.6092800224449708,-0.8180510607695071
GOLDIAM,0.23178026884488223,0.5240770152027991,0.44226375536654955,-0.7081649151172198
PIXTRANS,0.1706703510917562,0.43063482170812833,0.39632269033606293,-0.3241677351949478
SIGACHI,0.010434301601373708,0.4915013872539005,0.021229444864178056,-0.6470401018459577
ARMANFIN,0.311538479888551,0.4972065158800929,0.6265776290906093,-0.7385573050164773
MONARCH,0.6179780347902637,0.5595096191365005,1.1044993931364366,-0.521079467727894
AMRUTANJAN,0.21462850422613555,0.4271327376903282,0.5024866634824453,-0.6002448979591837
FMGOETZE,0.0759601170598676,0.370240807873216,0.20516408630428207,-0.684214495814164
PENIND,0.09505109438878878,0.47363212386437814,0.20068548901046696,-0.838667537557152
GEPIL,-0.012733532671073022,0.3904789372419659,-0.0326100372045996,-0.9017410446267761
PVSL,-0.26656224424356056,0.39661359406685176,-0.672095581773301,-0.2764044943820223
JUBLINDS,0.16460273517753587,0.5797220976347833,0.28393386391359066,-0.9109023165397702
63MOONS,-0.0897906444033727,0.592971299174695,-0.15142494169337445,-0.9747147611124317
CANTABIL,0.19996983334004725,0.5187962907980717,0.38544962037494684,-0.8666359021688974
RAMCOIND,0.11190709437442803,0.4380382955199944,0.25547331253671174,-0.6699499687304562
JYOTISTRUC,-0.12029646344866851,0.5335489296261884,-0.22546472641778112,-0.995906881555385
VSSL,0.2918674591142767,0.5107006850674725,0.57150395064717,-0.7956329998924387
HERCULES,0.11635554729704345,0.46087956812930264,0.25246410416787923,-0.7834111629975538
NSIL,0.09683451905693685,0.4249567451648303,0.2278691188190862,-0.7069152175383988
HLVLTD,-0.04815066009171909,0.5040228913929257,-0.09553268495137028,-0.94750430292599
SURYODAY,-0.1076224874207935,0.4682661325340635,-0.22983188392973225,-0.7144683960540741
TNPL,0.08748533870341602,0.35090094474357825,0.24931633845370849,-0.8208786696776844
SUBEXLTD,-0.07146758358264382,0.5992921216655823,-0.11925333405688295,-0.968503937007874
RISHABH,0.013884001111721611,0.44035272189917535,0.031529272833473114,-0.3347467993150123
SERVOTECH,0.42910770904711026,0.5915616455956367,0.725381221453339,-0.8478260869565215
BHAGCHEM,0.5915637432134329,0.4229952339288699,1.3985116043007453,-0.3331799960570415
ATFL,0.07453297138893133,0.3438227599584844,0.21677730525440195,-0.5608303138242329
OMAXE,0.03389262813546945,0.32083527439997295,0.10563872129975589,-0.8177938980157875
EVERESTIND,0.1480169456642182,0.44413797644361863,0.33326793364856133,-0.7946645109135008
PREMEXPLN,0.33812398351757045,0.503893818449162,0.6710222890969715,-0.8901025835866262
GNA,0.1769427465411082,0.4484771459890258,0.39454127846558756,-0.7602184637068363
GOKULAGRO,0.4066322468190271,0.5969013639754365,0.681238595453705,-0.7638466220328675
TALBROAUTO,0.27644086692937764,0.4919383130344315,0.5619421370622726,-0.7974457974457968
DCMSRIND,0.4091973791783077,0.4894955918825851,0.8359572301857654,-0.5014650481372965
NELCO,0.1621418776843273,0.5199355610180583,0.3118499480336484,-0.8110661268556008
KICL,0.276694242403664,0.8037279279320634,0.3442635658009039,-0.7760249293991622
MOTISONS,1.1816106161891327,0.6712056231700888,1.7604301504633002,-0.4302754283235739
5PAISA,0.12365512275833512,0.5224468742220905,0.23668458719837174,-0.6751207321603456
KIRIINDUS,-0.044241607265836924,0.5892472737062695,-0.07508156463340833,-0.9947127665894374
CAPITALSFB,-0.4487438685989642,0.3709138444196622,-1.2098331603153722,-0.30076838638858394
INDRAMEDCO,0.12641075842258243,0.3695418917778497,0.34207423091987177,-0.6104690686607753
AEROFLEX,-0.029620837766827557,0.3966174158732156,-0.07468365377151336,-0.3294016110471809
SIRCA,0.36781127109061895,0.45234259962779694,0.8131254305768829,-0.5209136754672201
SHANKARA,0.015156758411856153,0.506448103098321,0.029927564777379855,-0.9030837004405284
FAIRCHEMOR,0.2528703077269001,0.4741877168161786,0.5332704723452941,-0.6017214568869225
BLKASHYAP,0.04974521464266246,0.5913452977319461,0.08412211077598138,-0.9499999999999998
TFCILTD,0.1607199471750116,0.4745674300686779,0.3386661978715073,-0.8356514334374108
SADHNANIQ,-0.3370069419350836,0.4978427286276923,-0.6769345469081092,-0.5416138572032112
INDNIPPON,0.1804048429779963,0.41061986956645646,0.43934757265514846,-0.7261490476946849
GVKPIL,-0.09646369608824956,0.6205378997955692,-0.15545173972456588,-0.9659090909090907
RANEHOLDIN,0.19880670904739528,0.4232664665813164,0.46969633728166194,-0.8925948202015781
GEOJITFSL,0.06175380786509277,0.4186583950583295,0.14750404767707795,-0.8901713885974119
DCW,0.07035966799790172,0.5261198421045654,0.13373315805093292,-0.8638095238095242
SBGLP,2.5461802870842147,0.47471224099803966,5.363628883323296,-0.19798350137488563
BCLIND,0.5264267472667319,0.5575093621800458,0.9442473669109868,-0.43662519440124403
SMSPHARMA,0.20779353304230996,0.4440524798602364,0.46794814231802534,-0.7911665866538641
DPSCLTD,0.13491513427774038,0.5716618297573971,0.23600514719514493,-0.8992332968236585
CAMLINFINE,0.022966535173067015,0.49657574852434855,0.04624981232232065,-0.7677708764665291
CONTROLPR,0.14088869909764146,0.40530843230645536,0.34760860586072123,-0.7038821458352641
REFEX,0.2838930524237022,0.6400868421032176,0.4435227124664482,-0.9529288702928871
KRISHANA,0.4660895707037884,0.4653830262720987,1.0015181998306844,-0.37056165267914754
EKC,-0.0005134341170768275,0.5787595005538201,-0.0008871286200667425,-0.9531793736159444
WHEELS,0.2066240655776881,0.45893088181397323,0.4502291603497774,-0.77442165797778
JITFINFRA,0.46779966817686724,0.5216391122968136,0.8967879462050161,-0.9589646464646465
V2RETAIL,0.18705548553262252,0.5725169104811592,0.3267248217618863,-0.9367172050098878
SALZERELEC,0.16959656024239123,0.4816237119302127,0.3521349884595503,-0.780771467338632
UNIVCABLES,0.1654312120872632,0.5152613869330218,0.3210626999860313,-0.8388396454472197
SPAL,0.14476354784305956,0.4755054563123006,0.30444140213605103,-0.8773873588688405
EPACK,0.5029679083516274,0.5246907071008567,0.9585988498457364,-0.28150961310230216
SWELECTES,0.14244961487295393,0.5066663155777236,0.28115075049054034,-0.8594584680285217
GPTHEALTH,-0.35018844959320783,0.5075054139076409,-0.6900191406764724,-0.30959833072509135
HITECHGEAR,0.2018332988491056,0.4941577168115934,0.40843903066287285,-0.8821410190427176
INSECTICID,0.21459344615678266,0.3958614579205563,0.5420922948246416,-0.7669717531955182
PENINLAND,-0.006866166232522786,0.5443844348823604,-0.012612715927498075,-0.9745395449620802
SHREDIGCEM,0.47772912405516377,0.448127687792352,1.0660558074611273,-0.43403141361256614
SPIC,0.12191483673982395,0.5441372909171788,0.22405161119233083,-0.8127306273062724
NIITLTD,0.035066327322587076,0.5014278523513381,0.06993294680012503,-0.8804555530077196
BIGBLOC,0.6029115324745402,0.5681557631927331,1.0611729591309578,-0.8799465240641712
SPCENET,0.26807866769637,0.7296171991517046,0.3674237230263402,-0.9819819819819819
SHALPAINTS,0.10289210286751205,0.5252914922605396,0.1958762028007081,-0.7959274015050912
KAMDHENU,0.30907630640087347,0.5056833922659454,0.61120517526968,-0.8356265028052363
STOVEKRAFT,0.10788030759316092,0.432917805668867,0.24919351013175262,-0.6762979478545756
RKSWAMY,0.033917585585087506,0.4951572515141877,0.06849861429145539,-0.1811546118115458
NAVKARCORP,-0.041811713779678183,0.55947350337469,-0.07473403749681437,-0.9385816800337693
BUTTERFLY,0.10367387642761772,0.5155259779311526,0.20110310802118908,-0.8606008042261293
DHAMPURSUG,0.029024466582856956,0.5140868875638313,0.05645828999918453,-0.8205958549222803
NDTV,0.030327493725916366,0.5401312391233475,0.05614837937375921,-0.8616248348745061
ARIHANTSUP,0.18732766588802718,0.5132681942574879,0.3649703371139567,-0.9186507936507936
VASCONEQ,-0.04776277850629573,0.5768861286569058,-0.08279411851606838,-0.9644260380163536
KUANTUM,0.3321812659043153,0.5458635577513833,0.6085426681947674,-0.5436322792465873
APTECHT,0.032552430526930465,0.5067525172716392,0.06423733364403021,-0.8278337754199825
INDIANHUME,0.1377399890486375,0.4387324966757866,0.31394982157071494,-0.8007892930679477
ROSSELLIND,0.28523501382508964,0.609418507656203,0.4680445543442569,-0.7869054972205071
AHL,0.7086767047522375,0.4788935334491061,1.4798209941324074,-0.2394687990861064
SOLARA,0.14868192023589089,0.5400408267352562,0.2753160740359712,-0.8355283138684116
SUMMITSEC,0.30537543625490016,0.9581770642108736,0.3187045982011669,-0.8399698056237032
ALICON,0.21447152502206612,0.5125986341673425,0.41840050036506715,-0.7616665524566573
KSOLVES,2.1035105867704305,0.5247055751697138,4.008935079620716,-0.33639918661035495
IGPL,0.20089129184845933,0.5489950591763576,0.3659255005862003,-0.8975286317058466
STEELCAS,0.38141670919170845,0.4134933672201726,0.9224252174971785,-0.24325065095244636
POKARNA,0.187633858661179,0.523356595365261,0.3585200995321853,-0.8464632277834524
ATL,0.1456700589309552,0.6165355066432057,0.23627197032669148,-0.38603174603174584
ATULAUTO,0.21168524435002078,0.4278632261011685,0.494749797216664,-0.8308901635861484
GANESHBE,0.1845556925871954,0.4218111924512645,0.4375315209506175,-0.3700638448805865
COSMOFIRST,0.1851140062635077,0.41580404981366603,0.4451952941450732,-0.7561115668580802
AWHCL,0.10751974633675587,0.4488767083972802,0.23953068699121513,-0.4555767718746492
DWARKESH,0.1358224223569564,0.5568027977436347,0.24393272251389134,-0.882352941176471
HARIOMPIPE,0.5229557871671946,0.4350326114279149,1.2021070913527332,-0.36477854987014824
SMCGLOBAL,0.15070630956366293,0.35998133718679565,0.4186503409910411,-0.36043747028055206
MADRASFERT,0.16984496163002039,0.5833999944810258,0.29112952217476296,-0.823869104908566
DSSL,0.40738579025812904,0.7697331947721191,0.5292558421866376,-0.9044444444444446
STEELXIND,0.05576795697087533,0.5787700972286877,0.09635597491630586,-0.9286262471220261
MONTECARLO,0.021941913238570088,0.41166787725398213,0.05330003736248003,-0.7955193160227993
E2E,0.6653531774710026,0.5737949080097617,1.1595661937447574,-0.8569174118884798
VERTOZ,0.4399328671823579,0.5514393130841756,0.7977901769858099,-0.7567213114754099
NGLFINE,0.1499744792911364,0.4629242405239359,0.32397197243634474,-0.3786999419616942
IGARASHI,0.20541347592706138,0.4926248844148974,0.41697746586844875,-0.841769555765208
JAYBARMARU,0.16042212497993558,0.5088872481596088,0.3152409999663036,-0.8667132378623823
AVTNPL,0.23338697723105373,0.49236541831516367,0.4740117168051442,-0.6865177832919771
SKYGOLD,3.112020196834579,0.696227732452428,4.469830849559297,-0.38834834834834797
TVTODAY,0.04381347091016896,0.45338948735324885,0.09663539215683803,-0.7542177560615843
XCHANGING,0.020570562428781303,0.5583964177950683,0.03683863608940755,-0.9267515923566879
ANDHRSUGAR,0.10932237956253443,0.3908475938423821,0.27970590400160195,-0.8218654974895696
ACLGATI,0.03194553405148448,0.515154677904149,0.062011538323696144,-0.8916226415094339
KOPRAN,0.1594343049648117,0.55180252702873,0.28893362598991984,-0.8346693386773546
ENIL,0.01304200644749054,0.397288923192998,0.032827510877152986,-0.8877024656968947
VERANDA,0.39172621447130096,0.597576440166242,0.6555248636681948,-0.6010559090293752
MVGJL,0.06411665720796922,0.5822050284528765,0.11012728175562092,-0.5098222637979417
OMINFRAL,0.12032384985032607,0.6393777470176191,0.18818898595013248,-0.8703590992087646
ZOTA,0.3023228480727269,0.37021359906065915,0.8166173496592479,-0.45063824803841157
SNOWMAN,-0.002296654828115696,0.4787680286422723,-0.004797009596962289,-0.8101655756642276
RAJRILTD,-0.10668819633306592,2.188599819511653,-0.048747238020366596,-0.9927027027027027
PUNJABCHEM,0.15406443773474643,0.48684817118540374,0.3164527399982261,-0.8651927743327041
KITEX,0.1451928288521407,0.4929265928384204,0.29455263919943225,-0.9043797263829847
TEXINFRA,-0.008478739938214575,0.49330714292945577,-0.017187547473698463,-0.8875036242389098
IMPAL,0.1597127756775829,0.32972179955873027,0.4843864612267918,-0.5704610076355396
HIMATSEIDE,0.0886451246319464,0.4590225610414483,0.19311714097630603,-0.8905353728489488
DOLATALGO,0.26423310245784415,0.5520806744239259,0.4786132076323099,-0.6755988631749903
MANGCHEFER,0.12465073741925226,0.4845428600996347,0.25725430644798025,-0.8363899613899616
AGARIND,0.21440828606789775,0.5474858309937208,0.3916234428911765,-0.943562722194007
REPRO,0.12530364270526895,0.4565497757341249,0.2744577905087844,-0.643026964337489
DOLPHIN,-0.09871241711130052,0.5222754582713208,-0.18900451006836255,-0.9968261014315836
UTTAMSUGAR,0.11943587386134058,0.5973427139451505,0.19994530957367213,-0.8843857197306563
CENTRUM,-0.07098770114638242,0.5361893142466675,-0.13239297997968938,-0.87450357426529
HESTERBIO,0.2066142486268563,0.425137966730261,0.4859934063662389,-0.553086588831445
MARINE,0.5841577262755584,0.5810861875384561,1.0052858574217942,-0.702830188679245
BLISSGVS,0.07625077689258064,0.46579132966680165,0.1637015805921629,-0.6897750985393005
MSPL,-0.021987934532165854,0.5465820213434583,-0.04022806033414918,-0.9495507947477541
LINCOLN,0.13672997435581435,0.4501804071304803,0.30372262361961155,-0.7005408949352567
SAURASHCEM,0.511109385074406,0.5635226305995732,0.9069899899682805,-0.19337231968810908
MATRIMONY,-0.050268412487746494,0.43087610640541757,-0.11666558377328126,-0.7249347939488786
HARDWYN,1.094994094095489,0.5403012651337982,2.0266361838414886,-0.5104450499545867
GMBREW,0.2528915649859056,0.49065661133359856,0.5154145672236016,-0.7427079487314734
SURAJEST,2.2104376815706037,0.5853312812127301,3.776387410887839,-0.26792982456140324
SICALLOG,1.0229922224004482,0.5219066965636896,1.9601055689378568,-0.5386420787929589
TREL,0.40133236432490116,0.6034926800816361,0.665016126244666,-0.34801381692573385
PAKKA,1.0607342523753984,0.7119549356119924,1.4898895973852577,-0.3966329966329961
HERANBA,-0.2023211402744356,0.3723417846564932,-0.5433747932993568,-0.6835315699153791
RAMRAT,0.9777905442480097,0.515397828096852,1.8971568969519723,-0.3860512820512828
DVL,0.05571693623152263,0.46304612238702214,0.12032696860584749,-0.812674543501612
NACLIND,0.12195065071445543,0.49308346381132906,0.2473225319134166,-0.7375464684014871
RML,0.1858176312800477,0.49313398455743596,0.3768096239540458,-0.863152610441767
NELCAST,0.17894092942030615,0.5253095973434542,0.3406389876088867,-0.7549857549857548
KOKUYOCMLN,0.13306457801263338,0.46788883888352234,0.28439357162302153,-0.7400265957446811
ALLSEC,0.26126811334133726,0.5326148820530094,0.49053851506036983,-0.8233766233766238
MACPOWER,0.4099018556819307,0.5835775326580541,0.7023948537136568,-0.8813957566193229
ROTO,0.660075982015724,0.42530426994210363,1.5520088291273908,-0.25758423821784415
STERTOOLS,0.2502397791975075,0.45899398458588486,0.5451918491334472,-0.7506894649751799
MUKKA,-0.44747539044056583,0.43079466731457183,-1.0387208208262557,-0.23867809057527567
TIL,-0.005967769437938197,0.8807757794649498,-0.00677558304516897,-0.8966490511650251
CSLFINANCE,0.43946403042291404,0.4844481718396456,0.907143541803639,-0.3515232674924679
GICHSGFIN,0.07485272241273777,1.1190198167050933,0.0668913287283316,-0.9153188180404355
SATIA,0.13968711710914294,0.4412155942402992,0.3165960562877684,-0.4379859311366162
MUFTI,-0.6941012205666353,0.3991150673211375,-1.7391005186184687,-0.4927706792199057
CREST,0.12198665201620273,0.6138395888219208,0.19872724770052574,-0.8294947330833775
AVADHSUGAR,0.1438440976366666,0.5713429171184173,0.2517649091759954,-0.8552258787633485
WINDLAS,0.2154497658868333,0.38573898635702686,0.5585376990839612,-0.4893537542024653
KRYSTAL,0.6370960800453103,0.6467258641947279,0.9851099442861959,-0.3173275607596182
YUKEN,0.2876023808401924,0.42590458600387954,0.6752742052830881,-0.38927597697667415
ASIANENE,0.36300484830877777,0.49080369709010263,0.7396131089903683,-0.6733293556085915
SPORTKING,-0.08821156303518551,0.3958722996132354,-0.22282832903784283,-0.37878567621262793
CLSEL,0.16701821079149837,0.455695014075022,0.3665131406594715,-0.444444444444444
KAMOPAINTS,0.6923567800861354,0.6148941690696436,1.1259771435687795,-0.3254408060453402
HUBTOWN,-0.07484082098851441,0.480553721300484,-0.15573871904680853,-0.9866968325791856
VALIANTORG,-0.28311571390871304,0.46102402890297717,-0.614101860552468,-0.7962453844381207
INDOTECH,0.12178725508801835,0.5390873907691445,0.22591375196933847,-0.8647552447552445
COFFEEDAY,-0.16784312063604379,0.5738548673033194,-0.29248357067141134,-0.9584202475316368
SYNCOMF,0.32849565435805395,0.5576853951797092,0.5890339915611366,-0.4923857868020308
NDRAUTO,1.0160291943214084,0.5668938615899891,1.7922741154256143,-0.5607196401799102
DHANBANK,-0.08302214666108287,0.46242119080602956,-0.17953793708365742,-0.9636798088410988
ONEPOINT,0.4358829566559812,0.6115129430308461,0.7127943269616033,-0.8893572181243418
HIRECT,0.18624355584170948,0.5210907685537316,0.3574109676873027,-0.6570198517101176
KABRAEXTRU,0.1706414249470416,0.4985186392236014,0.34229698053577395,-0.7759310557094492
INDORAMA,0.01664244244621016,0.5250231792175455,0.0316984908571328,-0.8908382066276807
GULPOLY,0.1982508482780887,0.45787857364120244,0.43297690630407126,-0.8133246101842765
HEUBACHIND,0.0008278091505518059,0.3508177974222511,0.0023596555152971296,-0.8310572876406421
OAL,0.26223765969181745,0.5228045706461518,0.5015978712039741,-0.7152207146952034
CREATIVE,0.4652968079232469,0.4811450145838087,0.9670614758956392,-0.5131367292225205
ONWARDTEC,0.2220117577226952,0.5468888222078095,0.40595409653177017,-0.7847157502329913
URJA,0.482622055507931,0.6051539540087439,0.7975194614707212,-0.9044117647058825
PVP,0.002276199966256609,0.86116327951005,0.0026431688628800213,-0.9431438127090296
ROHLTD,0.10405484552296196,0.5034257705711382,0.206693521876942,-0.8499003763559887
BLAL,0.13474607642618341,0.5103417261982374,0.2640310786068129,-0.43312101910828016
SATINDLTD,0.3008522970397034,0.5231108051356906,0.5751215499394335,-0.3950749464668085
VIMTALABS,0.2173248781457322,0.5527730128217689,0.3931539223239982,-0.8316372343609696
ZUARIIND,-0.014490164030741548,0.514540504778992,-0.028161367076369303,-0.9725880291640762
GSLSU,0.1879532404628077,0.5216210840137588,0.360325236504148,-0.4006627741833676
NAHARSPING,0.0969100442031472,0.4593165262330001,0.21098749700546826,-0.8593570608495987
MANALIPETC,0.1542502932161356,0.4849249181730088,0.31809108469262665,-0.8339517625231909
SASTASUNDR,0.092423545850433,0.5223796310660498,0.17692792818475525,-0.8319847691575439
DLINKINDIA,0.2135276709192715,0.5230923329436141,0.4082026393269434,-0.7820040899795503
RGL,0.14714236313994267,0.49472663656238774,0.2974215501359754,-0.6281124497991974
FOCUS,0.5494883087258358,0.47652457264778186,1.153116418892388,-0.7862068965517244
GANDHITUBE,0.16836609248748657,0.3878342384276732,0.4341186924859008,-0.6798679867986801
KELLTONTEC,0.02626345222143267,0.572150250908535,0.04590306860781434,-0.9402268760907504
PLATIND,0.06476619696621722,0.5825308048276763,0.11118072457194138,-0.20481129993378933
KERNEX,0.07192654525644082,0.5012777505084323,0.1434864108440634,-0.9455481972038261
RAMCOSYS,0.08946731000024855,0.5138614104517767,0.1741078590073356,-0.93593353984793
WALCHANNAG,0.022831523381518393,0.5141281423919971,0.04440823502734945,-0.9154255319148933
CHEMFAB,0.15430305447812342,0.5196293463796853,0.2969483066211902,-0.62530168946098
UNIENTER,0.1299182490728965,0.4875434139365591,0.26647524171006837,-0.7487437185929647
SARVESHWAR,0.2585919899696747,0.6417568375665255,0.4029438797258918,-0.8852459016393446
BODALCHEM,0.08455362917732057,0.5108256790735868,0.16552345083877473,-0.8022976222281596
SEMAC,0.0015699811069245229,0.5073051729055622,0.0030947468915653734,-0.830093329633254
VISAKAIND,0.10796226276425402,0.4446644604232832,0.24279489901550264,-0.8773736128236742
LIKHITHA,0.6644413820205226,0.4798257153044687,1.384755674461732,-0.4793970283344853
WEL,0.7998384814702169,0.499008518022915,1.6028553673576518,-0.5425963488843815
ASAL,0.22155615192287303,0.5525529552714129,0.4009681783604706,-0.904387844164088
AMNPLST,1.6926406033445494,0.6286012345221491,2.692709639094589,-0.3209021884769988
GPTINFRA,0.22966004571879162,0.5870425370406996,0.3912153399931039,-0.9439558544576652
NINSYS,1.2665758440089516,0.5285757290768408,2.3962050740033605,-0.33845194107202836
SHIVALIK,-0.0996134524732104,0.43103535553256495,-0.23110274179280071,-0.5644166523899268
VHL,0.20428126105393685,0.45044330492096485,0.4535115936283706,-0.861575590415446
TRACXN,0.02244063200690083,0.5074480628697953,0.0442225197983637,-0.3866133866133866
EXCELINDUS,0.2578360337737917,0.46773521450103656,0.5512435792307023,-0.7897272996473471
INFOBEAN,0.32513171844845234,0.4908792814665097,0.6623455719644882,-0.6001378834884523
SANDESH,0.14954564480468546,0.4051040600794693,0.3691536559158382,-0.7317938397516797
EIMCOELECO,0.1679260911203475,0.45673496012555653,0.36766638374733696,-0.7393548387096781
CENTENKA,0.050556277032119956,0.39198927353921015,0.12897362362917536,-0.7540322580645162
HPAL,0.17562789371191667,0.38692636136347935,0.45390521620968466,-0.3466540801342577
MICEL,-0.05386662293454769,0.8391749305151038,-0.06418998110618389,-0.9923664122137404
FAZE3Q,0.270972133295446,0.4531271619675647,0.5980046133602612,-0.27256022866476115
ORIENTPPR,0.08555822807850366,0.5278849941985573,0.16207740136352883,-0.9498495486459377
MAXIND,0.4492961118079932,0.4008672884856766,1.1208101152510155,-0.29986149584487554
GRPLTD,0.262118858144327,0.4941961584420994,0.5303943660157714,-0.7220385908410318
DENORA,0.263569491165782,0.5617722640845811,0.46917498071086444,-0.8023699038780242
ASALCBR,0.2387396470498806,0.4065896264773851,0.587175942284301,-0.5264894592117324
GKWLIMITED,0.17085383106855456,0.5085932026674518,0.33593416147220684,-0.6656056290835999
VLSFINANCE,0.23252565471821596,0.5592276972170288,0.4157978152286972,-0.7424960505529233
SPECIALITY,0.0062491488206695145,0.4756521350957766,0.013138065320386284,-0.8982703686845692
CHEMCON,-0.19176840337641743,0.3886476978366559,-0.49342477633050447,-0.5929818148588131
SRHHYPOLTD,0.22000924951341738,0.573004873026049,0.3839570305075149,-0.7740112994350283
PPL,0.3747489341041701,0.5050901164238919,0.7419446984182635,-0.7922016167379929
NCLIND,0.13258236439776527,0.4479840747491233,0.29595329805420667,-0.8166666666666663
HEXATRADEX,0.053716264178046425,0.5413750414798812,0.09922190729592888,-0.9501816294758691
DECCANCE,0.1335274441621257,0.39606433356762605,0.33713574499211135,-0.7276868437306983
SUTLEJTEX,0.1575181091746103,0.4685204367545467,0.3362032833951542,-0.8507936507936508
SPENCERS,-0.15098465266707994,0.5376926854154838,-0.2808010165702955,-0.7420575639876511
SILVERTUC,0.31095287754831236,0.3975464335035848,0.7821800206025704,-0.4642857142857145
SCHAND,-0.1346771532045108,0.4815273749169753,-0.2796874284203089,-0.9450820303473774
AGSTRA,-0.24612829754599008,0.46689857195408063,-0.5271558156965123,-0.7375948628137768
DYCL,1.1547517529597218,0.5595285847305137,2.0637940303190874,-0.4160334029227559
RADIANTCMS,-0.16555286893086307,0.29695847991338553,-0.557495003945165,-0.31882086167800483
AMBIKCO,0.18582024618003334,0.38143183671079123,0.4871650142851755,-0.7204983614301317
BAJAJHCARE,-0.008455397400399911,0.44872785586607755,-0.018843041032254117,-0.45735552569006466
RSWM,0.0875379441480042,0.4355292910663026,0.20099209385822434,-0.8820874471086038
SAKAR,0.26501815864746026,0.5849505401444405,0.4530607982377791,-0.47409965466206194
MUNJALAU,0.15935357054665378,0.4442298319467394,0.35871875116608415,-0.7785412262156449
HMVL,-0.04234012250740127,0.3822814076258253,-0.11075642618969196,-0.8793301592513543
ELDEHSG,0.13322102327935292,0.42368626835204753,0.31443318613445714,-0.3066605600628102
INDOAMIN,0.09349242164435712,0.5979313662889953,0.15635978795460925,-0.5839785586658721
VIKASLIFE,0.047458541872144266,0.5911258813583791,0.08028500082433677,-0.8667830133798721
RUSHIL,0.10599891759412738,0.6516060733415994,0.16267331127001064,-0.9429411764705883
ADSL,-0.004376684504977191,0.5988500347984599,-0.007308481674297878,-0.9711739047980278
BCONCEPTS,0.37090120215895106,0.5135649153473962,0.7222089965161627,-0.8207979071288424
DBOL,-0.0892990920618224,0.42982669933158296,-0.20775603795829825,-0.4748234221918427
LINC,0.15038380176628374,0.45736500135286595,0.32880478681458997,-0.7970235237638023
RADHIKAJWE,0.38998889026500194,0.5898741561638007,0.6611391365257693,-0.46862634256642177
DHARMAJ,0.09988491928701748,0.44716583005894206,0.22337332723712677,-0.4381505204163336
MAGADSUGAR,0.20898815223234468,0.571196724026854,0.3658777150523703,-0.7669682139502696
